id,sales
3001104,281.6061655205324
3001105,0.0
3001106,164.30540215072614
3001107,0.0
3001108,96.78070953364391
3001109,0.0
3001110,162.66578856776448
3001111,383.47597010500783
3001112,0.0
3001113,0.0
3001114,186.9810567336326
3001115,0.0
3001116,4671.437153985287
3001117,125.4144348087882
3001118,0.0
3001119,0.0
3001120,0.0
3001121,0.0
3001122,2652.380768752343
3001123,0.0
3001124,499.32246496607354
3001125,0.0
3001126,1326.2931213343622
3001127,2302.722407246605
3001128,306.1540520459864
3001129,0.0
3001130,0.0
3001131,4955.746236101057
3001132,0.0
3001133,0.0
3001134,0.0
3001135,0.0
3001136,0.0
3001137,221.7877223181181
3001138,0.0
3001139,122.03198660282013
3001140,0.0
3001141,72.05232164024628
3001142,0.0
3001143,120.39237301985852
3001144,393.83763752062674
3001145,0.0
3001146,0.0
3001147,162.25266884023497
3001148,0.0
3001149,4681.7988214009065
3001150,83.14101926088222
3001151,0.0
3001152,0.0
3001153,0.0
3001154,1.4152754535426766
3001155,2780.220346912357
3001156,0.0
3001157,627.1620431260882
3001158,0.0
3001159,1436.5876718398683
3001160,2974.457842696379
3001161,433.993630206001
3001162,116.80190462684558
3001163,116.42545745900523
3001164,4978.315648334022
3001165,0.0
3001166,0.0
3001167,11.753938766840406
3001168,80.94343549170168
3001169,0.0
3001170,384.71735578714936
3001171,0.0
3001172,249.87156476283477
3001173,59.60043309469529
3001174,199.8918998002609
3001175,0.0
3001176,248.23195117987314
3001177,469.0421327171164
3001178,0.0
3001179,0.0
3001180,272.54721934574127
3001181,54.92288704926136
3001182,4213.107459307639
3001183,210.98059742089683
3001184,0.0
3001185,0.0
3001186,0.0
3001187,0.0
3001188,2879.0234604891893
3001189,0.0
3001190,655.7850460848874
3001191,0.0
3001192,1500.300730107684
3001193,3353.9813987453444
3001194,427.5265778557836
3001195,110.33485227662817
3001196,109.95840510878782
3001197,5077.118761910853
3001198,0.0
3001199,0.0
3001200,5.286886416622963
3001201,74.47638314148426
3001202,0.0
3001203,378.2503034369319
3001204,0.0
3001205,225.85948475810903
3001206,70.67840839898614
3001207,193.42484745004344
3001208,0.0
3001209,241.76489882965575
3001210,550.3002186394406
3001211,0.0
3001212,0.0
3001213,283.6251946500322
3001214,66.00086235355221
3001215,3838.194826212747
3001216,204.51354507067938
3001217,0.0
3001218,0.0
3001219,0.0
3001220,0.0
3001221,2814.1676765318953
3001222,0.0
3001223,573.3842344730842
3001224,0.0
3001225,1347.719807877848
3001226,2517.144397989684
3001227,380.21582155299717
3001228,63.02409597384184
3001229,62.64764880600143
3001230,4889.4477843720015
3001231,0.0
3001232,0.0
3001233,0.0
3001234,27.165626838697847
3001235,0.0
3001236,295.84949182512884
3001237,0.0
3001238,196.0937561098309
3001239,0.0
3001240,163.65911880176532
3001241,0.0
3001242,194.4541425268693
3001243,397.7192964096042
3001244,0.0
3001245,0.0
3001246,218.76941069273744
3001247,1.1450783962575883
3001248,4913.765839798493
3001249,157.20278876789297
3001250,0.0
3001251,68.98086669576097
3001252,63.91873355584647
3001253,99.99464261255488
3001254,2685.8044098717783
3001255,63.8882115696145
3001256,673.1063273215757
3001257,70.93903549746781
3001258,1394.806817762814
3001259,1353.6244997135752
3001260,532.5729973650133
3001261,215.38127178585796
3001262,215.0048246180176
3001263,4620.724296475817
3001264,84.0072060293256
3001265,64.92376884926745
3001266,110.33330592585261
3001267,179.52280265071394
3001268,64.26309632479598
3001269,395.5715846736201
3001270,70.71890063765287
3001271,348.4509319218471
3001272,175.72482790821593
3001273,316.01629461378155
3001274,66.71702712335028
3001275,364.3563459933938
3001276,637.8016104941621
3001277,67.12748511577027
3001278,69.68470072062658
3001279,371.1265865047536
3001280,153.50225420827368
3001281,5680.1989835182985
3001282,309.55996457990915
3001283,78.40308238337764
3001284,136.81563321642875
3001285,131.75350007651423
3001286,167.82940913322278
3001287,3034.359618864579
3001288,131.72297809028225
3001289,811.1212044602768
3001290,138.77380201813565
3001291,1603.0018055195485
3001292,3333.8672805756496
3001293,600.4077638856812
3001294,283.2160383065259
3001295,282.83959113868553
3001296,5162.27480966821
3001297,151.8419725499935
3001298,132.7585353699352
3001299,178.1680724465205
3001300,247.3575691713819
3001301,132.09786284546374
3001302,516.0414341578129
3001303,138.5536671583207
3001304,346.10558782448174
3001305,226.0145667743755
3001306,366.3060334799411
3001307,134.55179364401806
3001308,414.6460848595534
3001309,688.0913493603216
3001310,134.9622516364381
3001311,137.51946724129436
3001312,438.96135302542154
3001313,221.33702072894158
3001314,4397.066620641827
3001315,359.84970344606876
3001316,146.23784890404545
3001317,0.0
3001318,0.0
3001319,0.0
3001320,2888.905445931131
3001321,0.0
3001322,542.8518379452696
3001323,0.0
3001324,1369.822494313558
3001325,3030.5078587516264
3001326,332.1383973706741
3001327,14.946671791518781
3001328,14.570224623678428
3001329,4999.275609080252
3001330,0.0
3001331,0.0
3001332,0.0
3001333,0.0
3001334,0.0
3001335,265.31709529731415
3001336,0.0
3001337,148.01633192750785
3001338,0.0
3001339,98.036666964934
3001340,0.0
3001341,146.37671834454628
3001342,402.2769551908062
3001343,0.0
3001344,0.0
3001345,170.6919865104144
3001346,0.0
3001347,3988.4370328907544
3001348,109.12536458556991
3001349,0.0
3001350,0.0
3001351,0.0
3001352,0.0
3001353,2621.803325260871
3001354,0.0
3001355,416.109938511076
3001356,0.0
3001357,1260.6256225338727
3001358,2465.1402679547255
3001359,222.94152559098876
3001360,0.0
3001361,0.0
3001362,4732.173488409992
3001363,0.0
3001364,0.0
3001365,0.0
3001366,0.0
3001367,0.0
3001368,156.1202235176288
3001369,0.0
3001370,38.81946014782261
3001371,0.0
3001372,6.384822839757021
3001373,0.0
3001374,37.17984656486101
3001375,275.5350557566125
3001376,0.0
3001377,0.0
3001378,61.49511473072914
3001379,0.0
3001380,4458.226073709842
3001381,0.0
3001382,0.0
3001383,0.0
3001384,0.0
3001385,0.0
3001386,2479.4338725082
3001387,0.0
3001388,501.8258452670142
3001389,0.0
3001390,1258.6163910172695
3001391,1252.5241282770473
3001392,361.29251531045196
3001393,44.10078973129663
3001394,43.724342563456275
3001395,4537.168952693797
3001396,0.0
3001397,0.0
3001398,0.0
3001399,8.242320596152638
3001400,0.0
3001401,241.836130273567
3001402,0.0
3001403,177.17044986728567
3001404,0.0
3001405,127.19078490471182
3001406,0.0
3001407,175.530836284324
3001408,448.9761007850923
3001409,0.0
3001410,0.0
3001411,199.84610445019217
3001412,0.0
3001413,5473.828446154721
3001414,138.27948252534773
3001415,0.0
3001416,56.67103613039808
3001417,51.60890299048356
3001418,87.68481204719197
3001419,2691.039606960924
3001420,51.57838100425158
3001421,660.7964967562127
3001422,58.62920493210498
3001423,1400.0420148519595
3001424,1341.3146691482125
3001425,520.2631667996503
3001426,203.07144122049505
3001427,202.6949940526547
3001428,4573.324410601438
3001429,71.6973754639628
3001430,52.61393828390453
3001431,98.0234753604897
3001432,167.21297208535103
3001433,51.953265759433066
3001434,383.26175410825715
3001435,58.409070072290035
3001436,336.14110135648417
3001437,145.86996968834464
3001438,286.1614363939103
3001439,54.40719655798739
3001440,334.50148777352257
3001441,555.3116693107658
3001442,54.81765455040744
3001443,57.37487015526369
3001444,358.8167559393907
3001445,141.19242364291077
3001446,5650.344125298428
3001447,297.25013401454623
3001448,66.09325181801475
3001449,0.0
3001450,0.0
3001451,0.0
3001452,2486.0125160374437
3001453,0.0
3001454,490.8594611417493
3001455,0.0
3001456,1230.1049792374965
3001457,1224.0127164972741
3001458,350.3261311851871
3001459,33.134405606031805
3001460,32.757958438191395
3001461,4403.387374986975
3001462,0.0
3001463,0.0
3001464,0.0
3001465,0.0
3001466,0.0
3001467,230.86974614830217
3001468,0.0
3001469,166.20406574202084
3001470,0.0
3001471,116.224400779447
3001472,0.0
3001473,164.56445215905921
3001474,420.46468900531914
3001475,0.0
3001476,0.0
3001477,188.87972032492732
3001478,0.0
3001479,5462.862062029456
3001480,109.76807074557459
3001481,0.0
3001482,0.0
3001483,0.0
3001484,0.0
3001485,2533.0647909514228
3001486,0.0
3001487,520.3667084012202
3001488,0.0
3001489,1242.067198842459
3001490,1218.4299084477284
3001491,379.833378444658
3001492,62.641652865502635
3001493,62.26520569766228
3001494,4467.9846775554615
3001495,0.0
3001496,0.0
3001497,0.0
3001498,9.238156075850327
3001499,0.0
3001500,277.9220210622814
3001501,0.0
3001502,195.71131300149176
3001503,5.440181333352314
3001504,163.27667569342614
3001505,0.0
3001506,194.0716994185301
3001507,467.5169639192983
3001508,0.0
3001509,0.0
3001510,235.93199523890655
3001511,0.7626352879182718
3001512,5474.824281634419
3001513,139.27531800504548
3001514,0.0
3001515,14.793205942788802
3001516,9.73107280287428
3001517,45.806981859582834
3001518,2649.161776773314
3001519,9.700550816642306
3001520,636.4636942231118
3001521,16.751374744495706
3001522,1305.5291017008253
3001523,1299.4368389606034
3001524,478.3853366120411
3001525,161.1936110328858
3001526,160.81716386504544
3001527,4566.536635722845
3001528,29.81954527635355
3001529,10.736108096295254
3001530,56.14564517288056
3001531,125.3351418977418
3001532,10.075435571823789
3001533,358.92895157515625
3001534,16.531239884680758
3001535,294.26327116887495
3001536,103.99213950073542
3001537,261.8286338608094
3001538,12.529366370378114
3001539,292.62365758591335
3001540,566.0689220866815
3001541,12.939824362798163
3001542,15.497039967654416
3001543,316.9389257517815
3001544,99.31459345530149
3001545,5626.011322765326
3001546,237.8272761724287
3001547,24.2154216304055
3001548,0.0
3001549,0.0
3001550,0.0
3001551,2956.3466543734967
3001552,0.0
3001553,627.838074042144
3001554,0.0
3001555,1419.7186751014156
3001556,3133.039122503009
3001557,382.0345781585317
3001558,64.84285257937643
3001559,64.46640541153607
3001560,5101.806872831636
3001561,0.0
3001562,0.0
3001563,0.0
3001564,28.984383444232492
3001565,0.0
3001566,332.75830373968006
3001567,0.0
3001568,162.82245740634883
3001569,0.0
3001570,165.47787540729988
3001571,0.0
3001572,196.2728991324039
3001573,452.1731359786637
3001574,0.0
3001575,0.0
3001576,220.588167298272
3001577,2.96383500179212
3001578,4126.058351951153
3001579,141.4765177189192
3001580,0.0
3001581,0.0
3001582,0.0
3001583,0.0
3001584,2960.3369909713692
3001585,0.0
3001586,631.8284106400165
3001587,0.0
3001588,1493.8891223173216
3001589,3154.5744867553904
3001590,386.0249147564042
3001591,68.8331891772489
3001592,68.45674200940854
3001593,5158.432292393033
3001594,0.0
3001595,0.0
3001596,0.0
3001597,32.974720042104934
3001598,0.0
3001599,301.6585850285359
3001600,0.0
3001601,184.35782165872965
3001602,0.0
3001603,151.92318435066406
3001604,0.0
3001605,200.26323573027636
3001606,491.2535278855529
3001607,0.0
3001608,0.0
3001609,224.5785038961445
3001610,24.499199254172936
3001611,4007.233494967468
3001612,163.01188197130003
3001613,0.0
3001614,155.42145971070974
3001615,150.35932657079522
3001616,186.43523562750372
3001617,2737.15494757771
3001618,150.32880458456324
3001619,759.5469203365244
3001620,157.3796285124166
3001621,1481.247410777763
3001622,1369.8849821104907
3001623,619.0135903799622
3001624,301.8218648008068
3001625,301.44541763296644
3001626,4619.439751218224
3001627,170.44779904427443
3001628,151.3643618642162
3001629,196.77389894080147
3001630,265.9633956656628
3001631,150.70368933974473
3001632,517.1022329975856
3001633,157.15949365260164
3001634,434.891524936796
3001635,262.16542092316473
3001636,384.91185997422207
3001637,153.15762013829905
3001638,433.2519113538343
3001639,689.1521482000943
3001640,153.56807813071904
3001641,156.12529373557535
3001642,457.56717951970245
3001643,239.94284722322254
3001644,5749.094548878739
3001645,360.9105022858414
3001646,164.84367539832644
3001647,0.0
3001648,0.0
3001649,0.0
3001650,2875.5226373154883
3001651,0.0
3001652,511.9240016751188
3001653,0.0
3001654,1338.8946580434076
3001655,2367.959026919176
3001656,336.30061640953994
3001657,19.108890830384667
3001658,18.732443662544256
3001659,4915.712689846578
3001660,0.0
3001661,0.0
3001662,0.0
3001663,0.0
3001664,0.0
3001665,269.47931433618
3001666,0.0
3001667,152.17855096637368
3001668,0.0
3001669,102.19888600379983
3001670,0.0
3001671,150.5389373834121
3001672,371.34911892065537
3001673,0.0
3001674,0.0
3001675,174.8542055492802
3001676,0.0
3001677,4606.675219837411
3001678,113.28758362443574
3001679,0.0
3001680,0.0
3001681,0.0
3001682,20.483838756679745
3001683,2939.6491314515615
3001684,0.0
3001685,681.3206617382419
3001686,0.0
3001687,1490.746290452022
3001688,3028.616461308532
3001689,453.06219350913807
3001690,135.87046792998277
3001691,135.4940207621424
3001692,5102.6543775642085
3001693,4.496402173450406
3001694,0.0
3001695,30.822502069977475
3001696,100.01199879483875
3001697,0.0
3001698,386.2408914357781
3001699,0.0
3001700,251.39510041146355
3001701,61.1239687433241
3001702,236.50549075790633
3001703,0.0
3001704,267.30051448301026
3001705,540.7457789837783
3001706,0.0
3001707,0.0
3001708,309.1608103033867
3001709,91.53647800690675
3001710,4144.450884338235
3001711,230.04916072403392
3001712,0.0
3001713,0.0
3001714,0.0
3001715,0.0
3001716,2672.962978657133
3001717,0.0
3001718,537.449702525372
3001719,0.0
3001720,1381.965386548169
3001721,2165.399368260821
3001722,344.2812896052849
3001723,27.08956402612955
3001724,26.713116858289254
3001725,4941.238390696831
3001726,0.0
3001727,0.0
3001728,0.0
3001729,0.0
3001730,0.0
3001731,259.9149598774166
3001732,0.0
3001733,160.15922416211862
3001734,0.0
3001735,127.72458685405309
3001736,0.0
3001737,158.51961057915707
3001738,431.9648750799252
3001739,0.0
3001740,0.0
3001741,182.83487874502518
3001742,0.0
3001743,4965.5564461233225
3001744,121.26825682018068
3001745,0.0
3001746,0.0
3001747,0.0
3001748,0.0
3001749,2844.4376702504924
3001750,0.0
3001751,586.1092005371734
3001752,0.0
3001753,1360.444773941937
3001754,2705.3196405988556
3001755,392.9407876170862
3001756,75.74906203793088
3001757,75.37261487009053
3001758,5007.442916363139
3001759,0.0
3001760,0.0
3001761,0.0
3001762,39.89059290278692
3001763,0.0
3001764,326.1194855437262
3001765,0.0
3001766,208.81872217391998
3001767,0.0
3001768,176.38408486585442
3001769,0.0
3001770,207.17910859095838
3001771,410.4442624736933
3001772,0.0
3001773,0.0
3001774,231.4943767568265
3001775,31.415072114854866
3001776,4522.95516980889
3001777,169.927754831982
3001778,0.0
3001779,0.0
3001780,0.0
3001781,0.0
3001782,2827.3365354242706
3001783,0.0
3001784,586.5530933654591
3001785,0.0
3001786,1413.5237497337475
3001787,2881.213809972225
3001788,358.2946251363552
3001789,41.10289955719992
3001790,40.726452389359565
3001791,5095.611947463967
3001792,0.0
3001793,0.0
3001794,0.0
3001795,5.2444304220559275
3001796,0.0
3001797,273.928295408487
3001798,0.0
3001799,139.08250438417235
3001800,0.0
3001801,141.73792238512343
3001802,0.0
3001803,172.53294611022739
3001804,463.5232382655038
3001805,0.0
3001806,0.0
3001807,196.84821427609552
3001808,0.0
3001809,4593.579173255209
3001810,82.6465093877261
3001811,0.0
3001812,0.0
3001813,0.0
3001814,0.0
3001815,2735.0544442804294
3001816,0.0
3001817,494.27100222161823
3001818,0.0
3001819,1251.0615479718738
3001820,2157.310723266083
3001821,283.5575616470227
3001822,0.0
3001823,0.0
3001824,4845.4246074295515
3001825,0.0
3001826,0.0
3001827,0.0
3001828,0.0
3001829,0.0
3001830,199.19123191915435
3001831,0.0
3001832,99.43549620385645
3001833,0.0
3001834,49.45583124128268
3001835,0.0
3001836,97.79588262089487
3001837,371.24114712166306
3001838,0.0
3001839,0.0
3001840,122.11115078676298
3001841,0.0
3001842,4676.747358656452
3001843,60.54452886191859
3001844,0.0
3001845,0.0
3001846,0.0
3001847,0.0
3001848,2858.215632303186
3001849,0.0
3001850,617.4321902443753
3001851,0.0
3001852,1461.947874267172
3001853,2999.8180451236813
3001854,406.71874966977975
3001855,89.52702409062428
3001856,89.15057692278393
3001857,5091.400989033867
3001858,0.0
3001859,0.0
3001860,0.0
3001861,53.66855495548043
3001862,0.0
3001863,357.44247525092806
3001864,0.0
3001865,152.4165736085802
3001866,32.325552558474044
3001867,190.16204691854793
3001868,0.0
3001869,220.95707064365186
3001870,494.40233514442
3001871,0.0
3001872,0.0
3001873,245.27233880952
3001874,27.648006513040116
3001875,4115.652468153384
3001876,183.70571688467552
3001877,0.0
3001878,17.56950646398576
3001879,12.507373324071239
3001880,48.58328238077979
3001881,2687.0281326035283
3001882,12.476851337839264
3001883,621.6949670898005
3001884,19.527675265692665
3001885,1378.4855128400554
3001886,1407.48330540885
3001887,481.16163713323806
3001888,163.96991155408273
3001889,163.59346438624237
3001890,4569.312936244041
3001891,32.59584579755051
3001892,13.512408617492213
3001893,58.92194569407752
3001894,128.11144241893874
3001895,12.851736093020747
3001896,379.2502797508615
3001897,19.307540405877717
3001898,297.0395716900719
3001899,106.76844002193235
3001900,247.059906727498
3001901,15.305666891575072
3001902,295.3999581071103
3001903,551.3001949533701
3001904,15.716124883995121
3001905,18.273340488851375
3001906,319.7152262729784
3001907,102.09089397649842
3001908,5593.697567977508
3001909,258.148604348134
3001910,26.99172215160246
3001911,10.397355836182385
3001912,5.335222696267863
3001913,41.41113175297642
3001914,2627.2208990122
3001915,5.304700710035888
3001916,614.5228164619971
3001917,12.355524637889289
3001918,1301.133251594219
3001919,1365.22109947203
3001920,491.534514159943
3001921,156.79776092627938
3001922,156.42131375843903
3001923,4421.780564380172
3001924,25.423695169747134
3001925,6.340257989688837
3001926,51.749795066274146
3001927,120.93929179113536
3001928,5.679585465217372
3001929,336.98807381404146
3001930,12.135389778074341
3001931,289.8674210622685
3001932,99.59628939412903
3001933,257.43278375420294
3001934,8.133516263771696
3001935,288.22780747930693
3001936,526.5830166710584
3001937,8.543974256191746
3001938,28.646217515556316
3001939,312.54307564517507
3001940,94.9187433486951
3001941,5586.525417349703
3001942,250.97645372033054
3001943,19.819571523799084
3001944,0.0
3001945,0.0
3001946,0.0
3001947,2948.2526408033764
3001948,0.0
3001949,496.9288668904656
3001950,0.0
3001951,1376.5346062222789
3001952,3124.9451089328886
3001953,303.7604539703784
3001954,0.0
3001955,0.0
3001956,5128.802914570532
3001957,0.0
3001958,0.0
3001959,0.0
3001960,0.0
3001961,0.0
3001962,254.48417955152675
3001963,0.0
3001964,67.00330556368723
3001965,0.0
3001966,87.20375121914657
3001967,0.0
3001968,117.9987749442505
3001969,391.44403944501875
3001970,0.0
3001971,0.0
3001972,159.85907076462695
3001973,0.0
3001974,3468.7983151642256
3001975,80.74742118527422
3001976,0.0
3001977,142.92174502516693
3001978,137.8596118852524
3001979,173.93552094196096
3001980,2724.655232892168
3001981,137.82908989902043
3001982,747.0472056509817
3001983,144.87991382687377
3001984,1486.2927237467286
3001985,1462.655433351998
3001986,606.5138756944194
3001987,289.322150115264
3001988,288.9457029474237
3001989,4624.485064187189
3001990,157.94808435873162
3001991,138.86464717867338
3001992,184.2741842552587
3001993,253.46368098012005
3001994,138.20397465420191
3001995,522.147545966551
3001996,144.65977896705883
3001997,422.39181025125316
3001998,232.12067858311366
3001999,389.95717294318763
3002000,140.65790545275624
3002001,420.7521966682915
3002002,694.1974611690598
3002003,141.06836344517623
3002004,143.62557905003254
3002005,445.06746483415964
3002006,227.44313253767973
3002007,5719.049806538688
3002008,383.50084290931517
3002009,152.34396071278363
3002010,0.0
3002011,0.0
3002012,0.0
3002013,2912.6590319227853
3002014,0.0
3002015,601.6954792459411
3002016,0.0
3002017,1376.0310526507046
3002018,2720.9059193076237
3002019,355.891983362329
3002020,38.7002577831737
3002021,38.32381061533334
3002022,5163.389416307975
3002023,0.0
3002024,0.0
3002025,0.0
3002026,2.8417886480297057
3002027,0.0
3002028,271.5256536344607
3002029,0.0
3002030,171.7699179191627
3002031,0.0
3002032,121.79025295658886
3002033,0.0
3002034,170.13030433620116
3002035,426.030541182461
3002036,0.0
3002037,0.0
3002038,194.4455725020693
3002039,0.0
3002040,4222.730950736509
3002041,132.87895057722477
3002042,0.0
3002043,54.724605418048554
3002044,49.66247227813403
3002045,85.73838133484256
3002046,2636.4580932850495
3002047,49.63195029190206
3002048,658.8500660438632
3002049,56.68277421975546
3002050,1415.6406117941183
3002051,1356.9132660903713
3002052,518.3167360873009
3002053,201.1250105081456
3002054,200.74856334030525
3002055,4553.83295223458
3002056,69.75094475161333
3002057,50.66750757155501
3002058,96.07704464814032
3002059,165.2665413730016
3002060,50.00683504708354
3002061,381.3153233959077
3002062,56.46263935994051
3002063,334.1946706441347
3002064,143.92353897599523
3002065,266.66997802705254
3002066,52.460765845637866
3002067,332.55505706117316
3002068,570.9102662529247
3002069,52.871223838057915
3002070,72.97346709742251
3002071,374.41535288154955
3002072,139.2459929305613
3002073,5613.307639277062
3002074,277.75867564768845
3002075,64.14682110566531
3002076,37.52118945334814
3002077,32.45905631343362
3002078,68.53496537014215
3002079,2584.1646220113325
3002080,32.428534327201646
3002081,641.6466500791628
3002082,39.47935825505505
3002083,1415.9822234839264
3002084,1322.1648224711628
3002085,501.1133201226004
3002086,183.9215945434451
3002087,183.54514737560476
3002088,4589.264619233404
3002089,52.54752878691289
3002090,33.464091606854595
3002091,78.87362868343985
3002092,148.06312540830112
3002093,32.80341908238313
3002094,364.11190743120727
3002095,39.2592233952401
3002096,316.99125467943423
3002097,126.72012301129473
3002098,284.5566173713687
3002099,35.257349880937454
3002100,315.3516410964727
3002101,553.7068502882241
3002102,35.6678078733575
3002103,38.22502347821376
3002104,339.66690926234077
3002105,122.04257696586083
3002106,5648.7393062758865
3002107,278.1002873374963
3002108,46.94340514096484
3002109,0.0
3002110,0.0
3002111,3.9160465875148134
3002112,2905.5363116278886
3002113,0.0
3002114,647.2078419145687
3002115,0.0
3002116,1439.0884429738403
3002117,3099.773807411909
3002118,436.4944013399732
3002119,119.30267576081772
3002120,118.92622859297737
3002121,4998.361447122501
3002122,0.0
3002123,0.0
3002124,14.254709900812543
3002125,83.44420662567379
3002126,0.0
3002127,334.58304395759654
3002128,0.0
3002129,217.28228058779032
3002130,62.101204228667484
3002131,219.9376985887414
3002132,0.0
3002133,250.73272231384533
3002134,506.6329591601052
3002135,0.0
3002136,0.0
3002137,275.04799047971346
3002138,57.423658183233556
3002139,3899.7977326604623
3002140,160.846285591344
3002141,0.0
3002142,613.0029611550556
3002143,607.940828015141
3002144,644.0167370718497
3002145,3229.826504331073
3002146,607.9103060289092
3002147,1234.6734494353786
3002148,614.9611299567625
3002149,1921.2838845676006
3002150,1845.011511209345
3002151,1076.595091824308
3002152,759.4033662451527
3002153,759.0269190773123
3002154,5006.841142044537
3002155,628.0293004886204
3002156,608.9458633085621
3002157,654.3554003851474
3002158,723.5448971100087
3002159,608.2851907840907
3002160,939.5936791329148
3002161,720.0111610239975
3002162,892.4730263811418
3002163,719.7469223675107
3002164,877.5834167275846
3002165,610.7391215826449
3002166,890.8334127981802
3002167,1164.2786772989484
3002168,611.149579575065
3002169,613.7067951799213
3002170,915.1486809640484
3002171,697.5243486675683
3002172,6224.221077977594
3002173,853.5820590392038
3002174,622.4251768426723
3002175,518.0529900524365
3002176,512.990856912522
3002177,549.0667659692305
3002178,3152.421560882962
3002179,512.96033492629
3002180,1122.1784506782512
3002181,520.0111588541433
3002182,1843.8789411194896
3002183,1785.1515954157426
3002184,981.6451207216888
3002185,664.4533951425335
