id,sales
3001223,108.0
3001224,74.0
3001225,901.0
3001226,642.0
3001227,206.0
3001228,57.0
3001229,30.0
3001230,3034.0
3001231,6.0
3001232,0.0
3001233,17.0
3001234,32.0
3001235,0.0
3001236,165.0
3001237,11.0
3001238,316.04102
3001239,7.0
3001240,173.049
3001241,2.0
3001242,93.796005
3001243,251.0
3001244,0.0
3001245,8.0
3001246,67.562
3001247,28.0
3001248,2873.231
3001249,316.04102
3001250,3.0
3001251,8.0
3001252,1.0
3001253,10.0
3001254,3141.0
3001255,0.0
3001256,598.0
3001257,4.0
3001258,1069.0
3001259,1016.0
3001260,244.199
3001261,188.0
3001262,99.0
3001263,3981.0
3001264,34.0
3001265,1.0
3001266,26.0
3001267,44.0
3001268,0.0
3001269,256.0
3001270,22.0
3001271,27.0
3001272,14.0
3001273,74.0
3001274,8.0
3001275,403.157
3001276,239.0
3001277,9.0
3001278,9.0
3001279,546.696
3001280,98.403
3001281,3510.103
3001282,285.0
3001283,34.037
3001284,3.0
3001285,0.0
3001286,3.0
3001287,2402.0
3001288,0.0
3001289,296.0
3001290,3.0
3001291,976.0
3001292,1044.0
3001293,366.067
3001294,157.0
3001295,62.0
3001296,5648.508
3001297,2.0
3001298,0.0
3001299,22.0
3001300,19.0
3001301,0.0
3001302,241.0
3001303,0.0
3001304,241.0
3001305,12.0
3001306,241.0
3001307,2.0
3001308,229.016
3001309,446.0
3001310,0.0
3001311,8.0
3001312,224.278
3001313,93.25
3001314,3146.355
3001315,241.0
3001316,8.24
3001317,8.0
3001318,1.0
3001319,4.0
3001320,2293.0
3001321,0.0
3001322,313.0
3001323,9.0
3001324,850.0
3001325,1044.0
3001326,274.409
3001327,221.0
3001328,50.596
3001329,4084.711
3001330,5.0
3001331,4.0
3001332,32.0
3001333,24.0
3001334,2.0
3001335,209.0
3001336,3.0
3001337,194.0
3001338,6.0
3001339,227.0
3001340,0.0
3001341,88.628
3001342,176.0
3001343,0.0
3001344,13.0
3001345,138.23601
3001346,143.073
3001347,2873.231
3001348,32.0
3001349,9.0
3001350,1.0
3001351,0.0
3001352,2.0
3001353,1396.0
3001354,0.0
3001355,130.0
3001356,5.0
3001357,839.0
3001358,335.0
3001359,199.0
3001360,71.0
3001361,38.0
3001362,2106.0
3001363,0.0
3001364,0.0
3001365,34.0
3001366,26.0
3001367,0.0
3001368,201.0
3001369,0.0
3001370,199.0
3001371,5.0
3001372,118.0
3001373,2.0
3001374,84.011
3001375,199.0
3001376,0.0
3001377,5.0
3001378,98.978
3001379,31.0
3001380,2873.231
3001381,157.0
3001382,5.0
3001383,4.0
3001384,0.0
3001385,3.0
3001386,1447.0
3001387,0.0
3001388,308.806
3001389,8.0
3001390,532.0
3001391,887.0
3001392,132.073
3001393,52.0
3001394,66.0
3001395,2265.0
3001396,22.0
3001397,1.0
3001398,16.0
3001399,20.0
3001400,0.0
3001401,153.0
3001402,8.0
3001403,64.0
3001404,21.0
3001405,113.285
3001406,4.0
3001407,319.039
3001408,172.0
3001409,0.0
3001410,5.0
3001411,366.547
3001412,51.937
3001413,1829.187
3001414,132.073
3001415,5.0
3001416,5.0
3001417,0.0
3001418,9.0
3001419,3589.0
3001420,0.0
3001421,947.65
3001422,10.0
3001423,1247.0
3001424,1298.0
3001425,279.42
3001426,245.0
3001427,163.755
3001428,4252.0
3001429,22.0
3001430,0.0
3001431,25.0
3001432,49.0
3001433,0.0
3001434,281.0
3001435,7.0
3001436,64.0
3001437,9.0
3001438,74.0
3001439,6.0
3001440,380.845
3001441,323.0
3001442,19.0
3001443,17.0
3001444,543.424
3001445,171.576
3001446,5961.535
3001447,279.42
3001448,29.611
3001449,0.0
3001450,0.0
3001451,4.0
3001452,1691.0
3001453,0.0
3001454,406.742
3001455,4.0
3001456,477.0
3001457,568.0
3001458,169.455
3001459,52.0
3001460,76.0
3001461,1612.0
3001462,0.0
3001463,0.0
3001464,46.0
3001465,21.0
3001466,0.0
3001467,122.0
3001468,0.0
3001469,64.0
3001470,21.0
3001471,91.0
3001472,2.0
3001473,0.0
3001474,128.0
3001475,5.0
3001476,0.0
3001477,119.134
3001478,0.0
3001479,5871.794
3001480,169.455
3001481,5.0
3001482,0.0
3001483,0.0
3001484,3.0
3001485,904.0
3001486,0.0
3001487,188.0
3001488,4.0
3001489,432.0
3001490,412.0
3001491,52.889
3001492,22.0
3001493,26.0
3001494,1680.0
3001495,1.0
3001496,1.0
3001497,60.0
3001498,20.0
3001499,0.0
3001500,52.889
3001501,2.0
3001502,64.0
3001503,9.0
3001504,52.889
3001505,0.0
3001506,218.334
3001507,172.0
3001508,0.0
3001509,3.0
3001510,107.562996
3001511,16.0
3001512,1106.279
3001513,52.889
3001514,2.0
3001515,1.0
3001516,2.0
3001517,5.0
3001518,2480.0
3001519,0.0
3001520,776.286
3001521,18.0
3001522,1067.0
3001523,1118.0
3001524,289.507
3001525,176.0
3001526,72.149
3001527,3799.0
3001528,19.0
3001529,3.0
3001530,14.0
3001531,27.0
3001532,0.0
3001533,224.0
3001534,0.0
3001535,64.0
3001536,21.0
3001537,274.0
3001538,4.0
3001539,290.385
3001540,206.0
3001541,8.0
3001542,9.0
3001543,375.774
3001544,73.679
3001545,3863.322
3001546,224.0
3001547,35.31
3001548,3.0
3001549,0.0
3001550,4.0
3001551,1870.0
3001552,0.0
3001553,458.0
3001554,20.0
3001555,952.0
3001556,1022.0
3001557,367.65
3001558,237.0
3001559,55.526
3001560,4188.391
3001561,8.0
3001562,0.0
3001563,28.0
3001564,20.0
3001565,1.0
3001566,203.0
3001567,0.0
3001568,194.0
3001569,10.0
3001570,240.0
3001571,2.0
3001572,187.834
3001573,237.0
3001574,5.0
3001575,3.0
3001576,186.921
3001577,72.643
3001578,2873.231
3001579,32.0
3001580,7.0
3001581,2.0
3001582,1.0
3001583,3.0
3001584,1870.0
3001585,0.0
3001586,458.0
3001587,10.0
3001588,923.0
3001589,1022.0
3001590,205.883
3001591,119.0
3001592,43.0
3001593,2924.18
3001594,6.0
3001595,1.0
3001596,12.0
3001597,20.0
3001598,0.0
3001599,173.0
3001600,0.0
3001601,194.0
3001602,16.0
3001603,173.0
3001604,4.0
3001605,87.116
3001606,284.0
3001607,2.0
3001608,3.0
3001609,150.196
3001610,44.015
3001611,2873.231
3001612,100.0
3001613,7.0
3001614,8.0
3001615,0.0
3001616,5.0
3001617,7481.0
3001618,0.0
3001619,1327.639
3001620,35.0
3001621,2013.0
3001622,2126.0
3001623,307.924
3001624,474.0
3001625,340.293
3001626,9042.0
3001627,66.0
3001628,9.0
3001629,48.0
3001630,31.0
3001631,1.0
3001632,565.0
3001633,31.0
3001634,102.0
3001635,30.0
3001636,336.0
3001637,21.0
3001638,696.886
3001639,622.0
3001640,19.0
3001641,35.0
3001642,1069.361
3001643,217.573
3001644,10176.411
3001645,529.0
3001646,69.871
3001647,2.0
3001648,0.0
3001649,4.0
3001650,1557.0
3001651,0.0
3001652,103.0
3001653,5.0
3001654,646.0
3001655,260.0
3001656,93.0
3001657,150.0
3001658,39.0
3001659,1815.0
3001660,0.0
3001661,0.0
3001662,23.0
3001663,6.0
3001664,0.0
3001665,124.0
3001666,1.0
3001667,124.0
3001668,7.0
3001669,103.0
3001670,0.0
3001671,49.54
3001672,116.0
3001673,0.0
3001674,6.0
3001675,76.29
3001676,9.0
3001677,2873.231
3001678,44.0
3001679,6.0
3001680,12.0
3001681,0.0
3001682,2.0
3001683,2174.0
3001684,0.0
3001685,364.0
3001686,5.0
3001687,966.0
3001688,866.0
3001689,203.388
3001690,235.0
3001691,68.0
3001692,4558.85
3001693,1.0
3001694,1.0
3001695,30.0
3001696,24.0
3001697,0.0
3001698,192.0
3001699,0.0
3001700,194.0
3001701,16.0
3001702,245.0
3001703,1.0
3001704,309.791
3001705,463.0
3001706,1.0
3001707,6.0
3001708,124.321
3001709,69.0
3001710,2873.231
3001711,245.0
3001712,2.0
3001713,1.0
3001714,0.0
3001715,4.0
3001716,572.0
3001717,0.0
3001718,90.0
3001719,4.0
3001720,484.0
3001721,269.0
3001722,152.0
3001723,150.0
3001724,14.0
3001725,2123.0
3001726,2.0
3001727,0.0
3001728,11.0
3001729,3.0
3001730,0.0
3001731,101.0
3001732,0.0
3001733,101.0
3001734,18.0
3001735,70.0
3001736,0.0
3001737,47.373
3001738,152.0
3001739,0.0
3001740,0.0
3001741,48.8
3001742,3.0
3001743,2873.231
3001744,101.0
3001745,5.0
3001746,9.0
3001747,0.0
3001748,2.0
3001749,1709.0
3001750,0.0
3001751,219.0
3001752,7.0
3001753,723.0
3001754,615.0
3001755,188.0
3001756,143.0
3001757,28.0
3001758,2534.0
3001759,2.0
3001760,0.0
3001761,21.0
3001762,17.0
3001763,0.0
3001764,134.0
3001765,0.0
3001766,202.0
3001767,7.0
3001768,32.0
3001769,0.0
3001770,175.866
3001771,134.0
3001772,2.0
3001773,0.0
3001774,175.273
3001775,23.0
3001776,2873.231
3001777,134.0
3001778,0.0
3001779,1.0
3001780,1.0
3001781,5.0
3001782,2066.0
3001783,0.0
3001784,443.0
3001785,13.0
3001786,565.0
3001787,1059.0
3001788,230.112
3001789,119.0
3001790,107.0
3001791,2507.827
3001792,3.0
3001793,1.0
3001794,48.0
3001795,12.0
3001796,1.0
3001797,204.0
3001798,4.0
3001799,194.0
3001800,13.0
3001801,185.0
3001802,2.0
3001803,172.369
3001804,279.0
3001805,0.0
3001806,2.0
3001807,91.055
3001808,44.39
3001809,2873.231
3001810,61.0
3001811,9.0
3001812,3.0
3001813,0.0
3001814,4.0
3001815,812.0
3001816,0.0
3001817,107.0
3001818,0.0
3001819,428.0
3001820,264.0
3001821,75.0
3001822,99.0
3001823,35.0
3001824,2123.0
3001825,1.0
3001826,0.0
3001827,6.0
3001828,9.0
3001829,0.0
3001830,178.0
3001831,0.0
3001832,178.0
3001833,7.0
3001834,80.0
3001835,2.0
3001836,137.65
3001837,192.0
3001838,0.0
3001839,0.0
3001840,39.173
3001841,14.0
3001842,2873.231
3001843,39.0
3001844,0.0
3001845,2.0
3001846,0.0
3001847,2.0
3001848,2672.0
3001849,0.0
3001850,390.0
3001851,8.0
3001852,653.0
3001853,704.0
3001854,128.928
3001855,90.0
3001856,70.0
3001857,4411.684
3001858,4.0
3001859,0.0
3001860,27.0
3001861,20.0
3001862,0.0
3001863,138.0
3001864,0.0
3001865,194.0
3001866,14.0
3001867,58.0
3001868,2.0
3001869,223.199
3001870,273.0
3001871,1.0
3001872,3.0
3001873,63.066
3001874,53.319
3001875,2873.231
3001876,100.0
3001877,1.0
3001878,3.0
3001879,0.0
3001880,10.0
3001881,2478.0
3001882,0.0
3001883,606.097
3001884,10.0
3001885,1031.0
3001886,1094.0
3001887,315.505
3001888,155.0
3001889,140.671
3001890,4409.0
3001891,24.0
3001892,4.0
3001893,74.0
3001894,33.0
3001895,0.0
3001896,309.0
3001897,18.0
3001898,64.0
3001899,21.0
3001900,145.194
3001901,12.0
3001902,189.196
3001903,279.0
3001904,13.0
3001905,7.0
3001906,234.03
3001907,117.217
3001908,4819.722
3001909,153.532
3001910,18.301
3001911,5.0
3001912,0.0
3001913,9.0
3001914,1808.0
3001915,0.0
3001916,430.139
3001917,18.0
3001918,1062.0
3001919,827.0
3001920,129.77
3001921,69.0
3001922,121.77
3001923,3519.0
3001924,28.0
3001925,0.0
3001926,20.0
3001927,19.0
3001928,0.0
3001929,230.0
3001930,27.0
3001931,64.0
3001932,21.0
3001933,86.0
3001934,4.0
3001935,210.847
3001936,240.0
3001937,4.0
3001938,17.0
3001939,104.839005
3001940,77.410995
3001941,3366.912
3001942,129.77
3001943,14.186
3001944,5.0
3001945,0.0
3001946,17.0
3001947,7387.0
3001948,0.0
3001949,659.0
3001950,4.0
3001951,957.0
3001952,695.0
3001953,299.0
3001954,279.0
3001955,72.851
3001956,6467.492
3001957,19.0
3001958,3.0
3001959,27.0
3001960,24.0
3001961,0.0
3001962,261.0
3001963,4.0
3001964,194.0
3001965,6.0
3001966,208.0
3001967,14.0
3001968,5474.629
3001969,240.0
3001970,2.0
3001971,5.0
3001972,228.805
3001973,62.885002
3001974,2696.869
3001975,15.0
3001976,10.408
3001977,3.0
3001978,0.0
3001979,9.0
3001980,2272.0
3001981,0.0
3001982,457.963
3001983,14.0
3001984,735.0
3001985,768.0
3001986,177.716
3001987,141.0
3001988,76.0
3001989,3652.0
3001990,9.0
3001991,1.0
3001992,7.0
3001993,10.0
3001994,0.0
3001995,255.0
3001996,20.0
3001997,36.0
3001998,10.0
3001999,58.0
3002000,7.0
3002001,267.565
3002002,248.0
3002003,9.0
3002004,11.0
3002005,347.957
3002006,84.687
3002007,3187.924
3002008,248.0
3002009,16.4
3002010,3.0
3002011,0.0
3002012,4.0
3002013,2363.0
3002014,0.0
3002015,310.0
3002016,7.0
3002017,1439.0
3002018,862.0
3002019,222.0
3002020,152.0
3002021,38.121002
3002022,6414.0
3002023,0.0
3002024,3.0
3002025,14.0
3002026,31.0
3002027,0.0
3002028,339.0
3002029,0.0
3002030,151.26599
3002031,7.0
3002032,599.0
3002033,1.0
3002034,104.976
3002035,233.0
3002036,2.0
3002037,14.0
3002038,175.179
3002039,67.0
3002040,2873.231
3002041,94.0
3002042,6.0
3002043,7.0
3002044,0.0
3002045,12.0
3002046,2870.0
3002047,0.0
3002048,485.38
3002049,9.0
3002050,953.0
3002051,727.0
3002052,216.20801
3002053,85.0
3002054,73.234
3002055,4628.0
3002056,9.0
3002057,2.0
3002058,34.0
3002059,43.0
3002060,0.0
3002061,182.0
3002062,20.0
3002063,64.0
3002064,21.0
3002065,58.0
3002066,5.0
3002067,237.241
3002068,240.0
3002069,8.0
3002070,17.0
3002071,182.843
3002072,98.756
3002073,3132.09
3002074,58.0
3002075,3.0
3002076,7.0
3002077,0.0
3002078,11.0
3002079,1820.0
3002080,0.0
3002081,573.93
3002082,7.0
3002083,823.0
3002084,759.0
3002085,193.18
3002086,104.0
3002087,106.0
3002088,3757.0
3002089,28.0
3002090,2.0
3002091,38.0
3002092,33.0
3002093,0.0
3002094,279.0
3002095,8.0
3002096,64.0
3002097,21.0
3002098,162.017
3002099,8.0
3002100,210.847
3002101,183.0
3002102,7.0
3002103,7.0
3002104,229.432
3002105,64.249
3002106,3442.222
3002107,162.017
3002108,19.948
3002109,25.0
3002110,0.0
3002111,3.0
3002112,3128.0
3002113,0.0
3002114,240.0
3002115,16.0
3002116,874.0
3002117,700.0
3002118,223.0
3002119,175.0
3002120,32.0
3002121,5389.0
3002122,1.0
3002123,0.0
3002124,15.0
3002125,32.0
3002126,0.0
3002127,309.944
3002128,0.0
3002129,194.0
3002130,7.0
3002131,208.0
3002132,0.0
3002133,103.715
3002134,388.0
3002135,1.0
3002136,15.0
3002137,111.246
3002138,98.609
3002139,2025.683
3002140,15.0
3002141,0.0
3002142,16.0
3002143,0.0
3002144,13.0
3002145,8655.0
3002146,0.0
3002147,1657.324
3002148,34.0
3002149,2407.0
3002150,2446.0
3002151,465.289
3002152,504.0
3002153,410.206
3002154,9034.0
3002155,37.0
3002156,7.0
3002157,177.0
3002158,105.0
3002159,2.0
3002160,552.0
3002161,13.0
3002162,85.0
3002163,61.0
3002164,400.0
3002165,28.0
3002166,720.811
3002167,450.0
3002168,55.0
3002169,27.0
3002170,1031.53
3002171,433.289
3002172,12558.203
3002173,575.0
3002174,84.096
3002175,21.0
3002176,0.0
3002177,10.0
3002178,6980.0
3002179,0.0
3002180,1220.11
3002181,57.0
3002182,3520.0
3002183,2005.0
3002184,581.851
3002185,330.0
3002186,337.369
3002187,8717.0
3002188,32.0
3002189,3.0
3002190,52.0
3002191,89.0
3002192,3.0
3002193,550.0
3002194,28.0
3002195,85.0
3002196,61.0
3002197,169.0
3002198,20.0
3002199,1074.557
3002200,620.0
3002201,14.0
3002202,37.0
3002203,979.273
3002204,284.324
3002205,7743.166
3002206,575.0
3002207,75.582
3002208,16.0
3002209,0.0
3002210,15.0
3002211,4632.0
3002212,0.0
3002213,710.0
3002214,9.0
3002215,2053.0
3002216,1216.0
3002217,527.855
3002218,109.0
3002219,148.0
3002220,6098.0
3002221,35.0
3002222,4.0
3002223,28.0
3002224,33.0
3002225,1.0
3002226,444.0
3002227,17.0
3002228,85.0
3002229,9.0
3002230,68.0
3002231,13.0
3002232,810.451
3002233,620.0
3002234,25.0
3002235,36.0
3002236,722.375
3002237,124.736
3002238,3422.918
3002239,575.0
3002240,36.158
3002241,12.0
3002242,0.0
3002243,17.0
3002244,7477.0
3002245,0.0
3002246,1157.064
3002247,21.0
3002248,2286.0
3002249,1942.0
3002250,573.627
3002251,295.0
3002252,231.843
3002253,8333.0
3002254,42.0
3002255,0.0
3002256,33.0
3002257,67.0
3002258,0.0
3002259,515.0
3002260,35.0
3002261,85.0
3002262,9.0
3002263,135.0
3002264,20.0
3002265,731.322
3002266,620.0
3002267,21.0
3002268,19.0
3002269,980.224
3002270,224.324
3002271,7091.27
3002272,575.0
3002273,66.463
3002274,11.0
3002275,0.0
3002276,13.0
3002277,3185.0
3002278,0.0
3002279,613.0
3002280,16.0
3002281,2900.0
3002282,910.0
3002283,567.44403
3002284,98.0
3002285,185.916
3002286,9945.0
3002287,19.0
3002288,0.0
3002289,12.0
3002290,36.0
3002291,0.0
3002292,342.0
3002293,22.0
3002294,85.0
3002295,9.0
3002296,85.0
3002297,4.0
3002298,572.055
3002299,696.0
3002300,8.0
3002301,21.0
3002302,592.375
3002303,107.714005
3002304,3002.257
3002305,575.0
3002306,51.773
3002307,6.0
3002308,0.0
3002309,7.0
3002310,5818.0
3002311,0.0
3002312,1220.031
3002313,36.0
3002314,1982.0
3002315,2130.0
3002316,387.196
3002317,439.0
3002318,294.136
3002319,7714.0
3002320,23.0
3002321,6.0
3002322,99.0
3002323,68.0
3002324,0.0
3002325,547.0
3002326,3.0
3002327,85.0
3002328,9.0
3002329,218.0
3002330,20.0
3002331,649.348
3002332,396.0
3002333,22.0
3002334,25.0
3002335,962.599
3002336,286.186
3002337,12169.133
3002338,575.0
3002339,53.689
3002340,3.0
3002341,0.0
3002342,7.0
3002343,1913.0
3002344,0.0
3002345,428.218
3002346,18.0
3002347,773.0
3002348,510.0
3002349,209.126
3002350,102.0
3002351,73.0
3002352,2932.0
3002353,12.0
3002354,3.0
3002355,16.0
3002356,34.0
3002357,0.0
3002358,171.0
3002359,15.0
3002360,64.0
3002361,44.0
3002362,209.126
3002363,9.0
3002364,235.575
3002365,320.0
3002366,2.0
3002367,15.0
3002368,295.754
3002369,81.48
3002370,2051.627
3002371,209.126
3002372,12.806
3002373,9.0
3002374,0.0
3002375,7.0
3002376,3214.0
3002377,0.0
3002378,588.247
3002379,75.0
3002380,2109.0
3002381,852.0
3002382,368.374
3002383,90.0
3002384,144.214
3002385,5955.0
3002386,25.0
3002387,0.0
3002388,57.0
3002389,216.0
3002390,0.0
3002391,504.0
3002392,15.0
3002393,85.0
3002394,7.0
3002395,159.0
3002396,13.0
3002397,452.003
3002398,396.0
3002399,10.0
3002400,19.0
3002401,399.168
3002402,104.207
3002403,2859.19
3002404,575.0
3002405,9.751
3002406,7.0
3002407,0.0
3002408,1.0
3002409,5815.0
3002410,0.0
3002411,1104.725
3002412,16.0
3002413,1658.0
3002414,1825.0
3002415,346.109
3002416,377.0
3002417,252.239
3002418,5871.0
3002419,10.0
3002420,0.0
3002421,39.0
3002422,216.0
3002423,1.0
3002424,314.0
3002425,4.0
3002426,85.0
3002427,9.0
3002428,159.0
3002429,6.0
3002430,665.094
3002431,289.0
3002432,13.0
3002433,12.0
3002434,750.195
3002435,138.022
3002436,8484.668
3002437,575.0
3002438,51.152
3002439,0.0
3002440,0.0
3002441,7.0
3002442,3858.0
3002443,0.0
3002444,795.737
3002445,0.0
3002446,1885.0
3002447,1042.0
3002448,291.78
3002449,180.0
3002450,280.544
3002451,4418.0
3002452,0.0
3002453,0.0
3002454,99.0
3002455,113.0
3002456,0.0
3002457,314.0
3002458,0.0
3002459,85.0
3002460,8.0
3002461,218.0
3002462,0.0
3002463,0.0
3002464,268.0
3002465,0.0
3002466,0.0
3002467,0.0
3002468,0.0
3002469,12169.133
3002470,84.0
3002471,0.0
3002472,9.0
3002473,0.0
3002474,11.0
3002475,2535.0
3002476,0.0
3002477,799.372
3002478,17.0
3002479,1761.0
3002480,598.0
3002481,234.077
3002482,101.0
3002483,70.767
3002484,4628.0
3002485,17.0
3002486,2.0
3002487,38.0
3002488,13.0
3002489,0.0
3002490,266.0
3002491,7.0
3002492,64.0
3002493,21.0
3002494,72.0
3002495,7.0
3002496,215.531
3002497,406.0
3002498,7.0
3002499,7.0
3002500,193.386
3002501,171.352
3002502,3727.529
3002503,266.0
3002504,2.0
3002505,3.0
3002506,0.0
3002507,5.0
3002508,2779.0
3002509,0.0
3002510,34.0
3002511,7.0
3002512,1177.0
3002513,332.0
3002514,27.0
3002515,111.0
3002516,22.0
3002517,2423.767
3002518,4.0
3002519,0.0
3002520,25.0
3002521,5.0
3002522,0.0
3002523,212.0
3002524,0.0
3002525,212.0
3002526,7.0
3002527,22.0
3002528,1.0
3002529,61.054
3002530,212.0
3002531,0.0
3002532,2.0
3002533,22.647
3002534,73.0
3002535,2873.231
3002536,33.0
3002537,1.0
3002538,6.0
3002539,0.0
3002540,6.0
3002541,3220.0
3002542,0.0
3002543,552.716
3002544,5.0
3002545,1134.0
3002546,810.0
3002547,335.04
3002548,208.0
3002549,117.0
3002550,4499.0
3002551,10.0
3002552,0.0
3002553,13.0
3002554,53.0
3002555,0.0
3002556,323.0
3002557,19.0
3002558,27.0
3002559,17.0
3002560,54.0
3002561,1.0
3002562,384.713
3002563,341.0
3002564,8.0
3002565,11.0
3002566,574.079
3002567,105.85
3002568,3510.103
3002569,341.0
3002570,35.907
3002571,5.0
3002572,0.0
3002573,9.0
3002574,5213.0
3002575,0.0
3002576,890.308
3002577,15.0
3002578,1221.0
3002579,1533.0
3002580,230.691
3002581,332.0
3002582,212.0
3002583,4334.0
3002584,20.0
3002585,5.0
3002586,75.0
3002587,27.0
3002588,0.0
3002589,290.0
3002590,7.0
3002591,25.0
3002592,8.0
3002593,125.0
3002594,9.0
3002595,466.623
3002596,390.0
3002597,8.0
3002598,8.0
3002599,683.873
3002600,220.55
3002601,7168.129
3002602,235.0
3002603,49.887
3002604,6.0
3002605,0.0
3002606,6.0
3002607,5213.0
3002608,0.0
